title,id,url,album,lyrics
Fax U,1570950,https://genius.com/Charly-garcia-fax-u-lyrics,"Album(id, artist, ...)","4 ContributorsFax U Lyrics[Letra de ""Fax U""]

[Verso 1]
Las casas tienen armazones blandas
Y hay un lado que no tiene sol
Y todos tienen una casa blanca
Y todos tienen un poco de amor

[Coro]
Fax you
¿Quién te creés que sos?
Fax you
Fax you
En mi telephone
Fax you

[Puente]
I'm gonna tell you fax you

[Verso 2]
Yo te besaba, yo te quería
Yo te trataba como un algodón
Pero los cables llegaron arriba
Y desde abajo ya no te vi, amor

[Coro]
Fax you
Y tu telephone
Fax you
Ya no sé quien sos
Fax you


[Post-Coro]
Adoro la teletransportación
Adoro la teletransportación

[Solo]

[Verso 3]
Cuando me hablabas, cuando querías
Cuando salías a ese balcón
Todo era rosa, todo era nada
Todo era blanca el alba y hoy

[Coro]
¡Fuck you!
¡Te quiero ver!
¡Fuck you!
¡Fuck you!
¡Fuck you!

[Post-Coro]
Adoro la teletransportación
Yo soy mucho más rápido que lo que creíste vos

[Verso 4]
No estás completamente inventada
Te falta algo, te falta amor
Te falta ser como son los soldados
Que mueren junto al frente, amor


[Puente]
Fax you
Fax
Fax you
Fax you

[Solo]

[Coro]
Fax you
Fax you
Fax-fax-fax-fax-fax-fax-fax you
Fax you
Fax you
Fax
Fax
Fax

[Outro]
(Lo comen todo)
Everytime for [?]"
Fifteen Forever - Live,4218492,https://genius.com/Charly-garcia-fifteen-forever-live-lyrics,"Album(id, artist, ...)","3 ContributorsFifteen Forever - Live Lyrics[Letra de ""Fifteen Forever - Live""]

[Intro]
Vamos a tocar una canción de Casandra Lange, mi prima, y se llama ""Quince Para Siempre"", ""Fifteen Forever""

[Instrumental]

[Outro]
Goodnight, everybody"
Fifteen forever - live2,1993409,https://genius.com/Charly-garcia-fifteen-forever-live2-lyrics,,"2 ContributorsFifteen forever - live2 LyricsVamos a tocar
Una canción de Cassandra Lange
Mi prima
Y se llama
15 para siempre,Fifteen for ever"
Filosofía Barata y Zapatos de Goma,1768428,https://genius.com/Charly-garcia-filosofia-barata-y-zapatos-de-goma-lyrics,"Album(id, artist, ...)","5 ContributorsFilosofía Barata y Zapatos de Goma Lyrics[Letra de ""Filosofía Barata y Zapatos de Goma""]

[Verso 1: Charly García]
Conozco un empleado que fue muerto de pena
Enamorado de las sirenas
El cine de mi barrio ya me mostró la escena
No vi tu alma y quería tus venas

[Verso 2: Charly García]
Y en este torbellino donde nada importa
Me sentí aliado y te perdí
Pero sí vi tus ojos y hasta comí la arena
Quise quedarme pero me fui

[Verso 3: Charly García]
Filosofía barata y zapatos de goma
Ni esta mentira te hace feliz
Quise quedarme cuando morí de pena
Quise quedarme pero me fui

[Verso 4: Charly García]
Y en la terminal, y en la terminal
Estoy descalzo y te espero a ti
El ómnibus se ha ido, el amor se ha vencido
Quise quedarme pero me fui


[Coro: Charly García; Lolita Torres; Ambos]
Filosofía barata y zapatos de goma
Quizás es todo lo que te di

[Pos-Coro: Lolita Torres]
Quizás es todo lo que te di

[Puente Instrumental]

[Outro: Lolita Torres]
Quizás es todo lo que te di"
Final,8629703,https://genius.com/Charly-garcia-final-lyrics,"Album(id, artist, ...)","2 ContributorsFinal Lyrics[Letra de ""Final""]

INSTRUMENTAL"
Futuro Pobre,1462982,https://genius.com/Charly-garcia-futuro-pobre-lyrics,"Album(id, artist, ...)","5 ContributorsFuturo Pobre LyricsMe he dado todo mi corazón, pero hay alguien que ha roto aparte Y está tomada justo todo lo que había, pero si quieres voy a tratar de nuevo el amor Baby, voy a tratar de nuevo el amor, pero sé que el primer corte es el bebé más profundo yo sé la primera herida es la más profunda, pero cuando se trata de tener suerte está maldito cuando se trata de amarme que es peor todavía quiero a mi lado sólo para ayudar a secar las lágrimas que he llorado Y estoy seguro de que va a darle una oportunidad y si quieres voy a tratar de nuevo el amor (tryyy) Baby, voy a tratar de nuevo el amor, pero sé el primer corte es el más profundo Bebé sé que el primer corte es el más profundo Pero cuando se trata de tener suerte está maldito cuando se trata de amarme que es peor todavía quiero a mi lado sólo para ayudar a secar las lágrimas que he llorado Pero estoy seguro de que va a darle una oportunidad Porque si quiero yo intentaré amar de nuevo (tratar de nuevo amor) Baby, voy a tratar de nuevo el amor, pero sé el primer corte es el más profundo del bebé que sé, el primer corte es el más profundo cuando se trata de ser afortunado que está maldito Cuando se trata de amarme que es peor el primer corte es el más profundo del bebé sé el primer corte es el más profundo intento de amar de nuevo"
Gaby,4422914,https://genius.com/Charly-garcia-gaby-lyrics,"Album(id, artist, ...)","4 ContributorsGaby Lyrics[Letra de ""Gaby""]

[Verso 1]
Gaby toca el saxo en las arenas del circo
Fantasma lírico que aprendió a reír de noche
Bajo un techo eterno lleno de estrellas de invierno
Vírgenes estrellas que lo vieron aquí abajo
Sentado en la pista, frente al público ausente
Hacer las cosas de siempre...

Gaby toca el saxo en las arenas del circo
Fantasma lírico que aprendió a reír de noche
Bajo un techo eterno lleno de estrellas de invierno
Vírgenes estrellas que lo vieron aquí abajo
Sentado en la pista, frente al público ausente
Hacer las cosas de siempre...

[Verso 2]
Y tiene un sombrero como Chaplin con una flor
Donde guarda su amor
Se esconde dentro de un saco
Que es un estropajo y que lo hace invisible al mundo

[Verso 3]
Usa pantalones
Que fueron hechos por algún duende de Venecia
A medida
Para un ángel
Triste y deshilachado, que se llamó… Pierrot


[Outro]
Gaby toca el saxo (Gaby toca el saxo)
En el circo (en el circo)
Gaby toca el saxo (Gaby toca el saxo)
En el circo (en el circo)
Gaby toca el saxo (en el circo)
En el circo (en el circo)"
Gato de Metal,902865,https://genius.com/Charly-garcia-gato-de-metal-lyrics,"Album(id, artist, ...)","4 ContributorsGato de Metal Lyrics[Letra de ""Gato de Metal""]

[Verso 1]
Yo soy un gato de metal, vivo en un agujero
Tengo una ansiedad como de año nuevo
Nunca sé dónde estoy
Nunca sé dónde voy

[Verso 2]
Tengo miedo de la escena de la calle
Tengo miedo que en la calle no haya nadie
Esa es la rapsodia de los que decoran el tiempo (Ooh-oh)

[Verso 3]
Por eso vivo en los tejados, viajo en subterráneo
Amo a los extraños
Mi comodidad sólo es mi aventura
Nunca será igual, nunca nada dura

[Coro]
¿Vos te querías comprar un perro?
Pero soy un gato
¿Vos te querías comprar un perro?
Pero soy un gato

[Solo]"
Good Show,8629698,https://genius.com/Charly-garcia-good-show-lyrics,"Album(id, artist, ...)","2 ContributorsGood Show Lyrics[Letra de ""Good Show""]

Yo no te quiero olvidar
No soy un tibio en esta historia
Yo no te voy a olvidar aunque hagan polvo con tu obra
Yo quiero darte un lugar, yo te voy a rescatar

Yo te voy a transportar
Desde las sombras hasta mi corazón
Good show!

Yo no te quiero olvidar
Vos ya sos parte de mi historia
Tu luz me va a iluminar
Aunque hagan polvo con tu obra

Tu luz me va a iluminar
Ya no te quiero dejar
Yo te voy a transportar
Desde las sombras a mi corazón
Good show!

Ya no te quiero dejar
Ya no te voy a olvidar
Yo te voy a transportar


Yo no te voy a olvidar
Yo no te voy a dejar
Good show!

Goooood show!"
Hablando a tu corazón - en vivo,1981723,https://genius.com/Charly-garcia-hablando-a-tu-corazon-en-vivo-lyrics,,"1 ContributorHablando a tu corazón - en vivo LyricsOh, no puedes ser feliz
Con tanta gente hablando, hablando a tu alrededor
Oh dame tu amor a mí
Le estoy habalando, hablando a tu corazón
Cuando estas muy sola
Sola en la calle
Con tanta gente hablando, hablando a tu alededor
No necesitas alguien que te acompañe
Le estoy hablando hablando a tu corazón
Oh, no puedes ser feliz
Con tanta gente hablando, hablando a tu alrededor
Oh dame tu amor a mí
Le estoy habalando, hablando a tu corazón
No importan el lenguaje ni las palabras
Ni las fronteras que separan nuentro amor
Quiero que me escuches y que te abras
Le estoy hablando, hablando a tu corazón"
Happy and Real,1721901,https://genius.com/Charly-garcia-happy-and-real-lyrics,"Album(id, artist, ...)","5 ContributorsHappy and Real Lyrics[Letra de ""Happy and Real""]

Sometimes you feel
Happy and real
Sometimes you're sad
Feel the disease

But if you laugh sometimes
Just like everybody say goodbye

You came along
You came to me
Look at the sand
Look at the sea
But don't look into my eyes
Cause I say hello
Don't say goodbye

This is the real connection
This is the last reflection
This is the way I feel
This is the love I dream tonight
...for you

When the time is right
And you know it too
What matters if they say
You play the fool


Sometimes you look
The entire world through

Sometimes you have
The sky in you
You look so pretty now!
You're my princess, you're my love in town

Sometimes you feel like me
Sometimes you just kiss me
And I feel free (Thank you, baby!)

Sometimes I feel
Happy and I feel blue
At the same time
And you too"
Himno Nacional Argentino,1352061,https://genius.com/Charly-garcia-himno-nacional-argentino-lyrics,"Album(id, artist, ...)","5 ContributorsHimno Nacional Argentino Lyrics[Letra de ""Himno Nacional Argentino""]

Oíd, mortales, el grito sagrado
¡Libertad, libertad, libertad!
Oíd el ruido de rotas cadenas
Ved el trono a la noble igualdad

Ya su trono dignísimo abrieron
Las Provincias Unidas del Sur
Y los libres del mundo responden
Al gran pueblo argentino, ¡salud!

Al gran pueblo argentino, ¡salud!
Y los libres del mundo responden
Al gran pueblo argentino, ¡salud!
Y los libres del mundo responden
Al gran pueblo argentino, ¡salud!

Sean eternos los laureles
Que supimos conseguir
Que supimos conseguir
Coronados de gloria vivamos
O juremos con gloria morir!
¡O juremos con gloria morir!
¡O juremos con gloria morir!


Y juremos con gloria vivir"
Hombre de mala sangre,4422909,https://genius.com/Charly-garcia-hombre-de-mala-sangre-lyrics,"Album(id, artist, ...)","3 ContributorsHombre de mala sangre Lyrics[Letra de ""Hombre de mala sangre""]

[Verso 1]
No te copes mal, déjala
Te trata de encontrar, déjala
Y cuando el tiempo pase por aquí
Vos te das cuenta que no es el fin
Vuelve a mi yo soy la vida

[Verso 2]
Si te da su voz, cántala
Su rostro no se ve mírala
Te digo lo que se porque seguí
Seguí el tiempo confundido aquí
Vuelve a mi yo soy la vida"
Iba acabándose el vino,4422920,https://genius.com/Charly-garcia-iba-acabandose-el-vino-lyrics,"Album(id, artist, ...)","4 ContributorsIba acabándose el vino Lyrics[Letra de ""Iba acabándose el vino""]

[Verso 1]
Iba acabandose el vino
Hasta el fondo de su corazón
Bebió diez vasos seguidos
Apoyado en su viejo balcón

[Verso 2]
Qué pequeño que es todo desde aquí
O acaso todo debe ser así

[Verso 3]
Siete balcones abajo
Aprendí a ser hombre y fui feliz
Un día dijo que me amaba
Al otro sólo se echó a reír

[Verso 4]
Alcanzo a ver su casa desde aquí
Como la primera vez que la vi

[Verso 5]
Hombres de gorras azules
Dispersan a la gente del lugar
Sobre el asfalto hay un hombre
Pero a quién le puede importar


[Verso 6]
Acá abajo todo sigue igual
Hoy se vendieron cuatro diarios más

[Outro]
Hoy se vendieron cuatro diarios...
Hoy se vendieron cuatro diarios...
Hoy se vendieron cuatro diarios más"
I’m Not in Love,1756469,https://genius.com/Charly-garcia-im-not-in-love-lyrics,"Album(id, artist, ...)","4 ContributorsI’m Not in Love Lyrics[Letra de ""I'm Not in Love""]

[Verso 1]
Estoy andando por las vías del tren
Haciendo cosas que no quiero hacer
Todo esto tiene una explicación
I'm not in love

[Verso 2]
Cuando la gente dice que estoy bien
No pueden ver debajo de mi piel
Solo lo hacen por comodidad
I'm not in love

[Coro]
It's too late to say ""I'm sorry"", baby
Necesitas alguien para deshacer
It's too late to say ""I'm sorry"", darling (¡Ey! Lo nuestro es interminable)
Necesito ver

[Refrán]
Para aburrirme, prefiero sufrir
Para venderme, prefiero morir
Yo solo nunca quise ser como vos
I'm not in love


[Coro]
It's too late to say ""I'm sorry"" (I'm sorry)
Necesito alguien para darme amor
It's too late to say ""I'm sorry"", darling (Baby)
Necesito más, uh-uh

[Refrán]
Para aburrirme, prefiero sufrir
Para venderme, prefiero morir
Yo solo nunca quise ser como vos
I'm not in love
I'm not in love
I'm not in love"
I’m Not in Love (2),8838499,https://genius.com/Charly-garcia-im-not-in-love-2-lyrics,,"1 ContributorI’m Not in Love (2) LyricsEstoy andando por las vías del tren
Haciendo cosas que no quiero hacer
Todo esto tiene una explicación
I'm not in love

Cuando la gente dice que estoy bien
No pueden ver debajo de mi piel
Sólo lo hacen por comodidad
I'm not in love

Es tu ley hacerme sentir culpable
Necesitas alguien para deshacer
Ey, lo nuestro es interminable
Necesito ver

Para aburrirme prefiero sufrir
Para venderme prefiero morir
Lo único que quiero es no ser como vos
I'm not in love

Es tu ley hacerme sentir culpable
Necesitas alguien para deshacer
Ey, lo nuestro es interminable
Necesito ver

Para aburrirme prefiero sufrir
Para venderme prefiero morir
Lo único que quiero es no ser como vos
I'm not in love
I'm not in love
I'm not in love"
I’m Not In Love (Acustico),1807858,https://genius.com/Charly-garcia-im-not-in-love-acustico-lyrics,"Album(id, artist, ...)","1 ContributorI’m Not In Love (Acustico) LyricsEstoy andando por las vías del tren
Haciendo cosas que no quiero hacer
Todo esto tiene una explicación
I'm not in love

Cuando la gente dice que estoy bien
No pueden ver debajo de mi piel
Sólo lo hacen por comodidad
I'm not in love

Es tu ley hacerme sentir culpable
Necesitas alguien para deshacer
¡Hey!, lo nuestro es interminable
Necesito ver

Para aburrirme prefiero sufrir
Para venderme prefiero morir
Lo único que quiero es no ser como vos
I'm not in love

Es tu ley hacerme sentir culpable
Necesitas alguien para deshacer
¡Hey!, lo nuestro es interminable
Necesito ver

Para aburrirme prefiero sufrir
Para venderme prefiero morir
Lo único que quiero es no ser como vos
I'm not in love
I'm not in love
I'm not in love"
I’m Not In Love (Remix),8331650,https://genius.com/Charly-garcia-im-not-in-love-remix-lyrics,"Album(id, artist, ...)","2 ContributorsI’m Not In Love (Remix) LyricsCuando la gente dice que estoy bien
No pueden ver debajo de mí piel
Solo lo hacen por comodidad
I'm not in love

Es tu ley hacerme sentir culpable
Necesitas alguien para deshacer
Ey, lo nuestro es interminable
Necesito ver

Para aburrirme prefiero sufrir
Para venderme prefiero morir
Lo único que quiero es no sеr como vos
I'm not in love
I'm not in love
I'm not in love

Ey, hacеrme sentir culpable
Necesitas alguien para deshacer
Ey, lo nuestro es interminable
Necesito ver

Para aburrirme prefiero sufrir
Para venderme prefiero morir
Lo único que quiero es no ser como vos
I'm not in love
I'm not in love
(I'm) I'm not in love"
Inconciente colectivo - en vivo,1940023,https://genius.com/Charly-garcia-inconciente-colectivo-en-vivo-lyrics,,"1 ContributorInconciente colectivo - en vivo LyricsNace una flor, todos los días sale el sol
De vez en cuando escuchas aquella voz
Como de pan gustosa de cantar
Con los aleros en la mente con las chicharras

Pero a la vez existe un transformador
Que se consume lo mejor que tenes
Te tira atras te pude mas y mas
Y llega a un punto en que no queres

Máma la libertad siempre la llevaras
Dentro del corazon
Te pueden corromper, te puedes olvidar
Pero ella siempre esta

Ayer soñe con los ambrientos los locos
Los que fueron los que estan en prision
Hoy desperte cantando esta cancion
Que ya fue escrita hace tiempo atras
Es necesario cantar de nuevo una vez mas"
Inconsciente Colectivo,1439739,https://genius.com/Charly-garcia-inconsciente-colectivo-lyrics,"Album(id, artist, ...)","12 ContributorsInconsciente Colectivo Lyrics[Letra de ""Inconsciente Colectivo""]

[Verso]
Nace una flor, todos los días sale el sol
De vez en cuando escuchas aquella voz
Como de pan, gustosa de cantar
En los aleros de la mente con las chicharras
Pero a la vez existe un transformador
Que se consume lo mejor que tenés
Te tira atrás, te pide más y más
Y llega un punto en que no querés

[Estribillo]
Mama la libertad, siempre la llevarás
Dentro del corazón
Te pueden corromper, te puedes olvidar
Pero ella siempre está

[Interludio musical]

[Estribillo]
Mama la libertad, siempre la llevarás
Dentro del corazón
Te pueden corromper, te puedes olvidar
Pero ella siempre está


[Post-Estribillo]
Ayer soñé con los hambrientos, los locos
Los que se fueron, los que están en prisión
Hoy desperté cantando esta canción
Que ya fue escrita hace tiempo atrás
Es necesario cantar de nuevo
Una vez más

[Outro]
(Buenas noches, felices sueños)"
Influencia,1672551,https://genius.com/Charly-garcia-influencia-lyrics,"Album(id, artist, ...)","8 ContributorsInfluencia Lyrics[Letra de “Influencia”]

Influenza

[Verso 1]
Puedo ver y decir, puedo ver y decir, y sentir:
“Algo ha cambiado”, para mí no es extraño
Yo no voy a correr, yo no voy a correr ni a escapar
De mi destino, yo no pienso en peligro

[Pre-Coro 1]
Sí fue hecho para mí, lo tengo que saber
Pero es muy difícil ver, algo controla mi ser

[Verso 2]
En el fondo de mí, en el fondo de mí, veo temor
Y veo sospechas con mi fascinación nueva
Yo no sé bien que es, yo no sé bien que es
Vos dirás: “Son intuiciones"", verdaderas alertas

[Pre-Coro 2]
Debo confiar en mí, lo tengo que saber
Pero es muy difícil ver, si algo controla mi ser

[Coro]
Puedo ver, y decir, y sentir
Mi mente dormir
Bajo tu influencia (In-flu-encia)
Tu influencia


[Puente]
Tú-tú-tú
Tú-tú-tú-tú-tú-tú-tú-tu, tu, tu
La-la-la
La-la-la-la-la-la-la-la, la-la, la
La-ra-la-la-la-la, la-la

[Verso 3]
Una parte de mí, una parte de mí dice: “¡Stop!
Fuiste muy lejos”, no puedo contenerlo
Trato de resistir, trato de resistir
Y, al final, no es un problema, qué placer esta pena

[Pre-Coro 2]
Si yo fuera otro ser, no lo podría entender
Pero es muy difícil ver si algo controla mi ser

[Coro]
Puedo ver, y sentir, y decir
Mi vida dormir
Esta extraña influencia (In-flu-encia)
Puedo ver, y decir, y sentir
Mi vida dormirse
Bajo tu influencia (In-flu-encia)

[Outro]
(Esta extraña influencia
Esta extraña influencia)"
